review,processed_text,sentiment_score,sentiment_label
driver ngeluh gara pake voucher rp tarif gojek ngerugiin driver jarang bgt pake ojol pake voucher nanya drivernya kalo pake voucher gapapa takut rugi bapaknya beliau bilang gapapa pake aja tp yg barusan jalan driver ngeluh gara pake voucher tolong ambil jalan tengahnya yg ga ngerugiin salah kasian,"['driver', 'ngeluh', 'gara', 'pake', 'voucher', 'rp', 'tarif', 'gojek', 'ngerugiin', 'driver', 'jarang', 'bgt', 'pake', 'ojol', 'pake', 'voucher', 'nanya', 'drivernya', 'kalo', 'pake', 'voucher', 'gapapa', 'takut', 'rugi', 'bapak', 'beliau', 'bilang', 'gapapa', 'pake', 'aja', 'tp', 'yg', 'barusan', 'jalan', 'driver', 'ngeluh', 'gara', 'pake', 'voucher', 'tolong', 'ambil', 'jalan', 'tengah', 'yg', 'ga', 'ngerugiin', 'salah', 'kasi']",-25,Negative
gopayleter gua engga kemaren nya benerin cuman kasih tau gajelas gua solusi perbaiki kriteria,"['gopayleter', 'gua', 'engga', 'kemaren', 'nya', 'benerin', 'cuman', 'kasih', 'tau', 'gajelas', 'gua', 'solusi', 'baik', 'kriteria']",-9,Negative
si go jek gk sengajaa pencet orderan kali ngalamin go food gk cancel makanan perbaiki mohon custom pusat gk fungsi voucher gk si beli normal tolong perbaiki voucher ya kalo pusat gk perbaiki voucher gk pakai alasan ya kali,"['si', 'go', 'jek', 'gk', 'sengajaa', 'pencet', 'order', 'kali', 'ngalamin', 'go', 'food', 'gk', 'cancel', 'makan', 'baik', 'mohon', 'custom', 'pusat', 'gk', 'fungsi', 'voucher', 'gk', 'si', 'beli', 'normal', 'tolong', 'baik', 'voucher', 'ya', 'kalo', 'pusat', 'gk', 'baik', 'voucher', 'gk', 'pakai', 'alas', 'ya', 'kali']",11,Positive
heran lihat aplikasi dipaksa update aplikasi dibuka 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 jarak driver,"['heran', 'lihat', 'aplikasi', 'paksa', 'update', 'aplikasi', 'buka', 'jarak', 'driver']",-18,Negative
isenng daftar gopaylater biar dapetin diskon gofood rencana abis dipake bayar rb ga go tagihan gabisa dibayar pas tenggat uda lupa jarang buka gojek gaada notif reminder wa pas udah telat sehari dichat wa diingetin tagihannya dendanya khari kocak bangetttttt nyesel iseng iseng nyoba gopay later nguntungin engga ngrugiin iya sehari k kalo seminggu aja udh brp jir wkwk aj si,"['isenng', 'daftar', 'gopaylater', 'biar', 'dapetin', 'diskon', 'gofood', 'rencana', 'abis', 'dipake', 'bayar', 'rb', 'ga', 'go', 'tagih', 'gabisa', 'bayar', 'pas', 'tenggat', 'uda', 'lupa', 'jarang', 'buka', 'gojek', 'gaada', 'notif', 'reminder', 'wa', 'pas', 'udah', 'telat', 'hari', 'dichat', 'wa', 'diingetin', 'tagih', 'denda', 'khari', 'kocak', 'bangetttttt', 'nyesel', 'iseng', 'iseng', 'nyoba', 'gopay', 'later', 'nguntungin', 'engga', 'ngrugiin', 'iya', 'hari', 'k', 'kalo', 'minggu', 'aja', 'udh', 'brp', 'jir', 'wkwk', 'aj', 'si']",-42,Negative
tolong hapus goride instan stasiun tangerang menyusahkan jalan kaki jam sibuk macet jalan kaki,"['tolong', 'hapus', 'goride', 'instan', 'stasiun', 'tangerang', 'susah', 'jalan', 'kaki', 'jam', 'sibuk', 'macet', 'jalan', 'kaki']",-11,Negative
uda daftar ngga kepake promonya ngga masukin samsek promonya aplikasi gila,"['uda', 'daftar', 'ngga', 'kepake', 'promonya', 'ngga', 'masukin', 'samsek', 'promonya', 'aplikasi', 'gila']",-16,Negative
driver car membiarkan orderan menerima orderan gk gerak tgl juni ulasan terbaru bsa beru ulasan bolak sya ulasan pkai aplikasi gojek menuhin memory ajm mending sya hapus driver gk trima orderan chat costumer bls biar cancel dn cri driver tunggu gerak motor menjauh smua plus minus tpi resiko ojol gosend klu nyantol orderan eh biaya mending sya hapus aj,"['driver', 'car', 'biar', 'order', 'terima', 'order', 'gk', 'gerak', 'tgl', 'juni', 'ulas', 'baru', 'bsa', 'beru', 'ulas', 'bolak', 'sya', 'ulas', 'pkai', 'aplikasi', 'gojek', 'menuhin', 'memory', 'ajm', 'mending', 'sya', 'hapus', 'driver', 'gk', 'trima', 'order', 'chat', 'costumer', 'bls', 'biar', 'cancel', 'dn', 'cri', 'driver', 'tunggu', 'gerak', 'motor', 'jauh', 'smua', 'plus', 'minus', 'tpi', 'resiko', 'ojol', 'gosend', 'klu', 'nyantol', 'order', 'eh', 'biaya', 'mending', 'sya', 'hapus', 'aj']",-23,Negative
app puas aplikasi gojek bertransaksi beres joss mantap suka puas trimakasih developer,"['app', 'puas', 'aplikasi', 'gojek', 'transaksi', 'beres', 'joss', 'mantap', 'suka', 'puas', 'trimakasih', 'developer']",14,Positive
deuh enakan aplikasi versi yg bikin kesel bingung pake nya,"['deuh', 'enak', 'aplikasi', 'versi', 'yg', 'bikin', 'kesel', 'bingung', 'pake', 'nya']",-13,Negative
udahh nunggu × perasaan top up ga masukk ajg laporan cs gaada bantuan nyaa ajg udahh kali top up ga masukk gopay nya masuk otomatis masuk gopay tabungan proses teruss sampe kntl payahh proses aja teruss sampe kiamat,"['udahh', 'nunggu', 'asa', 'top', 'up', 'ga', 'masukk', 'ajg', 'lapor', 'cs', 'gaada', 'bantu', 'nyaa', 'ajg', 'udahh', 'kali', 'top', 'up', 'ga', 'masukk', 'gopay', 'nya', 'masuk', 'otomatis', 'masuk', 'gopay', 'tabung', 'proses', 'teruss', 'sampe', 'kntl', 'payahh', 'proses', 'aja', 'teruss', 'sampe', 'kiamat']",4,Positive
go food driver orderan arah konsumen terima ongkir nya nya ongkir diskon persen,"['go', 'food', 'driver', 'order', 'arah', 'konsumen', 'terima', 'ongkir', 'nya', 'nya', 'ongkir', 'diskon', 'persen']",2,Positive
tolong diurus bug titik map nya pindah aplikasi gede koo bug malu,"['tolong', 'urus', 'bug', 'titik', 'map', 'nya', 'pindah', 'aplikasi', 'gede', 'koo', 'bug', 'malu']",-18,Negative
akun akun adek promonya beda ya resto akun langganan gojek plus promonya langganan 🤔🤔🤔🤔,"['akun', 'akun', 'adek', 'promonya', 'beda', 'ya', 'resto', 'akun', 'langgan', 'gojek', 'plus', 'promonya', 'langgan']",7,Positive
kapok beli kuota internet fitur gopulsa saldo kepotong kuota ga masuk giliran udah ajuin complain bilangnya pembelian gagal saldo terpotong jelasjelas udah dilampirin mutasi bank kalo saldo kepotong fitur payah ga make gojek,"['kapok', 'beli', 'kuota', 'internet', 'fitur', 'gopulsa', 'saldo', 'potong', 'kuota', 'ga', 'masuk', 'gilir', 'udah', 'ajuin', 'complain', 'bilang', 'beli', 'gagal', 'saldo', 'potong', 'jelasjelas', 'udah', 'dilampirin', 'mutasi', 'bank', 'kalo', 'saldo', 'potong', 'fitur', 'payah', 'ga', 'make', 'gojek']",-20,Negative
ngechat toko toko bikin pesanan bet nunggu jam estimasi gak batalin,"['ngechat', 'toko', 'toko', 'bikin', 'pesan', 'bet', 'nunggu', 'jam', 'estimasi', 'gak', 'batalin']",-2,Negative
buruk banget topup gopay ga masuk status transaksi berhasil nanya cs ga penyelesaian dibalas robot ga pake aplikasi,"['buruk', 'banget', 'topup', 'gopay', 'ga', 'masuk', 'status', 'transaksi', 'hasil', 'nanya', 'cs', 'ga', 'selesai', 'balas', 'robot', 'ga', 'pake', 'aplikasi']",-12,Negative
armada utk kendaraan gocar,"['armada', 'utk', 'kendara', 'gocar']",-5,Negative
fitur menghubungi driver klarifikasi,"['fitur', 'hubung', 'driver', 'klarifikasi']",-3,Negative
sistem gajelas daerah driver gojek kali mesen gofood ga dpt driver skali jam dapet driver tolong sistem drivernya perbaiki,"['sistem', 'gajelas', 'daerah', 'driver', 'gojek', 'kali', 'mesen', 'gofood', 'ga', 'dpt', 'driver', 'skali', 'jam', 'dapet', 'driver', 'tolong', 'sistem', 'drivernya', 'baik']",-9,Negative
upgrade plus id card dipakai akun ditutup daftar pakai nomor hp yg,"['upgrade', 'plus', 'id', 'card', 'pakai', 'akun', 'tutup', 'daftar', 'pakai', 'nomor', 'hp', 'yg']",-3,Negative
aplikasinya bagustetapi mitranya kasihankaga malu lu jek driver gojek sorotan bantuanharusnya bantuan mitra andalucu luuu,"['aplikasi', 'bagustetapi', 'mitra', 'kasihankaga', 'malu', 'lu', 'jek', 'driver', 'gojek', 'sorot', 'bantuanharusnya', 'bantu', 'mitra', 'andalucu', 'luuu']",-20,Negative
jasa goride gocar gofood membantu terimakasih 🙏,"['jasa', 'goride', 'gocar', 'gofood', 'bantu', 'terimakasih']",5,Positive
nyaman membantu disaat terdesak darurat terimakasih gojek semoga maju jaya membawa berkah,"['nyaman', 'bantu', 'saat', 'desak', 'darurat', 'terimakasih', 'gojek', 'moga', 'maju', 'jaya', 'bawa', 'berkah']",3,Positive
mudah menentukan lokasi pilihan kendaraan rutenya,"['mudah', 'tentu', 'lokasi', 'pilih', 'kendara', 'rute']",-10,Negative
driver nya ramah dihantarkan tujuan selamat,"['driver', 'nya', 'ramah', 'hantar', 'tuju', 'selamat']",-2,Negative
gak jaringan pake telkomsel yg gacor parah internetnya gak kendala apk lg tp buka gojekgopay sllu koneksi internet bermasalah👎,"['gak', 'jaring', 'pake', 'telkomsel', 'yg', 'gacor', 'parah', 'internetnya', 'gak', 'kendala', 'apk', 'lg', 'tp', 'buka', 'gojekgopay', 'sllu', 'koneksi', 'internet', 'masalah']",-13,Negative
jgn langganan goplus discount plus rugi rb ongkir penanganan rb kalo beli makanan rb rb yg dibayar mending promo yg murah ga langganan rugi,"['jgn', 'langgan', 'goplus', 'discount', 'plus', 'rugi', 'rb', 'ongkir', 'tangan', 'rb', 'kalo', 'beli', 'makan', 'rb', 'rb', 'yg', 'bayar', 'mending', 'promo', 'yg', 'murah', 'ga', 'langgan', 'rugi']",-12,Negative
aplikasi ganti nomorsaya salah masukin pin pas masukin pin ga tolong perbaiki,"['aplikasi', 'ganti', 'nomorsaya', 'salah', 'masukin', 'pin', 'pas', 'masukin', 'pin', 'ga', 'tolong', 'baik']",-11,Negative
uang ku bangeeeet teleen gojekk gak refund gak sumpah,"['uang', 'ku', 'bangeeeet', 'teleen', 'gojekk', 'gak', 'refund', 'gak', 'sumpah']",-3,Negative
perjalanan mudah gak pake ribetbisa bersosialisasi driver seru pokoknya,"['jalan', 'mudah', 'gak', 'pake', 'ribetbisa', 'sosial', 'driver', 'seru', 'pokok']",-5,Negative
susah cari driver map byk tp nga yg kaya bgni jamin nga tinggalkan pelanggan,"['susah', 'cari', 'driver', 'map', 'byk', 'tp', 'nga', 'yg', 'kaya', 'bgni', 'jamin', 'nga', 'tinggal', 'langgan']",-14,Negative
bug gjls logindaftar email gak bisanunggu kode verifikasi,"['bug', 'gjls', 'logindaftar', 'email', 'gak', 'bisanunggu', 'kode', 'verifikasi']",-3,Negative
skrg gofood nya mahal ya diskonnya ga general pemilik kartu keknya ganti aplikasi deh,"['skrg', 'gofood', 'nya', 'mahal', 'ya', 'diskon', 'ga', 'general', 'milik', 'kartu', 'kek', 'ganti', 'aplikasi', 'deh']",1,Positive
aplikasinya bagus dapet promo berkali kali pelayanan bagus,"['aplikasi', 'bagus', 'dapet', 'promo', 'kali', 'kali', 'layan', 'bagus']",-9,Negative
mempermudah berpergian muncul iklan gojek hp menit,"['mudah', 'pergi', 'muncul', 'iklan', 'gojek', 'hp', 'menit']",-7,Negative
gajelas apk nya susah d buka klo mempermasalahkan jaringan buka yg lancar yaaa,"['gajelas', 'apk', 'nya', 'susah', 'd', 'buka', 'klo', 'masalah', 'jaring', 'buka', 'yg', 'lancar', 'yaaa']",-12,Negative
penyelesaian laporan susahnya customer service menanggapi sesuai template,"['selesai', 'lapor', 'susah', 'customer', 'service', 'tanggap', 'sesuai', 'template']",1,Positive
suka tampilan ga lihat nomor platnya mohon diperbaiki,"['suka', 'tampil', 'ga', 'lihat', 'nomor', 'platnya', 'mohon', 'baik']",-4,Negative
buka aplikasi loadingnya udah d buka d hp,"['buka', 'aplikasi', 'loadingnya', 'udah', 'd', 'buka', 'd', 'hp']",-10,Negative
aplikasi top banget kuota tinggal kuota wa pesan gojek membantu bangett,"['aplikasi', 'top', 'banget', 'kuota', 'tinggal', 'kuota', 'wa', 'pesan', 'gojek', 'bantu', 'bangett']",-14,Negative
go transit gocar krl lrt jabodetabek pilih penumpang sd orang,"['go', 'transit', 'gocar', 'krl', 'lrt', 'jabodetabek', 'pilih', 'tumpang', 'sd', 'orang']",-2,Negative
gak kek aplikasi grab kalo batalin pesanan gak gak bagus kali aplikasi nya sumpah,"['gak', 'kek', 'aplikasi', 'grab', 'kalo', 'batalin', 'pesan', 'gak', 'gak', 'bagus', 'kali', 'aplikasi', 'nya', 'sumpah']",-18,Negative
mempermudah mempermudah yg kaum rebahan yg malas rumah membeli makanan,"['mudah', 'mudah', 'yg', 'kaum', 'rebah', 'yg', 'malas', 'rumah', 'beli', 'makan']",-10,Negative
kl sdh masuk jam sore susah bgt cari gocar d aplikasi bgt gocar d,"['kl', 'sdh', 'masuk', 'jam', 'sore', 'susah', 'bgt', 'cari', 'gocar', 'd', 'aplikasi', 'bgt', 'gocar', 'd']",-13,Negative
beli makan go food promo murah masak,"['beli', 'makan', 'go', 'food', 'promo', 'murah', 'masak']",-5,Negative
call center hubungi telpon chat yg diselesaikan cepat lambat,"['call', 'center', 'hubung', 'telpon', 'chat', 'yg', 'selesai', 'cepat', 'lambat']",-6,Negative
promo udh pake go plus minim promo aplikasi sampah,"['promo', 'udh', 'pake', 'go', 'plus', 'minim', 'promo', 'aplikasi', 'sampah']",-3,Negative
aplikasi bingung order goride gocar bgt ga dpt dpt driver,"['aplikasi', 'bingung', 'order', 'goride', 'gocar', 'bgt', 'ga', 'dpt', 'dpt', 'driver']",-4,Negative
pesan gojek suci gresik tujuan gresik kota tersedia kendaraan motormobil alasan gojek tersedia kirim email tanggapan,"['pesan', 'gojek', 'suci', 'gresik', 'tuju', 'gresik', 'kota', 'sedia', 'kendara', 'motormobil', 'alas', 'gojek', 'sedia', 'kirim', 'email', 'tanggap']",0,Neutral
bersih harga hemat ac hemat maaf,"['bersih', 'harga', 'hemat', 'ac', 'hemat', 'maaf']",-6,Negative
baguuus promonya murah gampang,"['baguuus', 'promonya', 'murah', 'gampang']",-5,Negative
posisikan yg aman aman posisi tujuan,"['posisi', 'yg', 'aman', 'aman', 'posisi', 'tuju']",-4,Negative
aplikasi sgt bagus berguna pulang pergi kendaraan pribadi,"['aplikasi', 'sgt', 'bagus', 'guna', 'pulang', 'pergi', 'kendara', 'pribadi']",-10,Negative
berlangganan gojek plus ilang promo aplikasi aneh banget,"['langgan', 'gojek', 'plus', 'ilang', 'promo', 'aplikasi', 'aneh', 'banget']",-5,Negative
pelayanan cs lelet top up masuk h respon,"['layan', 'cs', 'lelet', 'top', 'up', 'masuk', 'h', 'respon']",2,Positive
niat gopaypinjam tpi pas tarik dana kebutuhan sehari ga acc kalo ga niat memintamkan customernya gaush acc udh berharap biar uang butuh ga acc tarik dananya👎,"['niat', 'gopaypinjam', 'tpi', 'pas', 'tarik', 'dana', 'butuh', 'hari', 'ga', 'acc', 'kalo', 'ga', 'niat', 'memintamkan', 'customernya', 'gaush', 'acc', 'udh', 'harap', 'biar', 'uang', 'butuh', 'ga', 'acc', 'tarik', 'dana']",-1,Negative
sampah go food customer disuruh paham resto sesuai stock penjualan makan tergantung mood blok d cancel ga,"['sampah', 'go', 'food', 'customer', 'suruh', 'paham', 'resto', 'sesuai', 'stock', 'jual', 'makan', 'gantung', 'mood', 'blok', 'd', 'cancel', 'ga']",-4,Negative
drivernya ramah promonya ui ux ny gampang dipake,"['drivernya', 'ramah', 'promonya', 'ui', 'ux', 'ny', 'gampang', 'dipake']",-6,Negative
kecewa berat sih ama gojek x pesen gofood gak cancel lokasi melewati pengiriman disuruh tunggu sampe budeg tunggu makanan memanusiakan manusia aplikasi gojek,"['kecewa', 'berat', 'sih', 'ama', 'gojek', 'x', 'sen', 'gofood', 'gak', 'cancel', 'lokasi', 'lewat', 'kirim', 'suruh', 'tunggu', 'sampe', 'budeg', 'tunggu', 'makan', 'manusia', 'manusia', 'aplikasi', 'gojek']",-8,Negative
perbaiki layanan yg akurat klo drever yg ganti nmr seri motor ya confirmasih ya penipuan mengangkut penumpang,"['baik', 'layan', 'yg', 'akurat', 'klo', 'drever', 'yg', 'ganti', 'nmr', 'seri', 'motor', 'ya', 'confirmasih', 'ya', 'tipu', 'angkut', 'tumpang']",3,Positive
gojek menguangkan tunai orang jaman kantor pos uang membantu anakanak kekurangan biaya disuatu membantu,"['gojek', 'uang', 'tunai', 'orang', 'jaman', 'kantor', 'pos', 'uang', 'bantu', 'anakanak', 'kurang', 'biaya', 'suatu', 'bantu']",-10,Negative
susah banget malam nyari gocargojek sekalinya dapet kadang dibatalin kadang sih dibatalin tolong dipermudah,"['susah', 'banget', 'malam', 'nyari', 'gocargojek', 'sekali', 'dapet', 'kadang', 'dibatalin', 'kadang', 'sih', 'dibatalin', 'tolong', 'mudah']",-1,Negative
aplikasinya berat klo urgent susah banget yg buru buru,"['aplikasi', 'berat', 'klo', 'urgent', 'susah', 'banget', 'yg', 'buru', 'buru']",-12,Negative
bayar tagihangopaypinjam aksespadahal jatuh tempopasti kenakan dendatolong kasih solusislowresponsangat mengecewakan,"['bayar', 'tagihangopaypinjam', 'aksespadahal', 'jatuh', 'tempopasti', 'kena', 'dendatolong', 'kasih', 'solusislowresponsangat', 'kecewa']",-10,Negative
membantu banget kalo pengen pergi pas gak kendaraan rumah pertahankan tingkatkan pelayanannya ya 😉,"['bantu', 'banget', 'kalo', 'ken', 'pergi', 'pas', 'gak', 'kendara', 'rumah', 'tahan', 'tingkat', 'layan', 'ya']",-1,Negative
pesen go ride pengemudi sibuk batalin kali saldonya udh kepotong belom yg jemput belom anter saldo udah ilang bngt kaya gini,"['sen', 'go', 'ride', 'kemudi', 'sibuk', 'batalin', 'kali', 'saldo', 'udh', 'potong', 'bom', 'yg', 'jemput', 'bom', 'anter', 'saldo', 'udah', 'ilang', 'bngt', 'kaya', 'gin']",-7,Negative
gojek promonya penggunaan mudah pesan makanan minuman,"['gojek', 'promonya', 'guna', 'mudah', 'pesan', 'makan', 'minum']",-7,Negative
harga berubah cek out makanan berubah harganya,"['harga', 'ubah', 'cek', 'out', 'makan', 'ubah', 'harga']",1,Positive
saldo digelapkan katanyauang udh refund ga keliatan,"['saldo', 'gelap', 'katanyauang', 'udh', 'refund', 'ga', 'liat']",-3,Negative
tolong server bagusin top up kali ga yg masuk😭 urgent banget,"['tolong', 'server', 'bagusin', 'top', 'up', 'kali', 'ga', 'yg', 'masuk', 'urgent', 'banget']",1,Positive
daerah jl neli murni rs dharmais sya susah skli cari driver smpe jaman driver pgn cancel ga cancel,"['daerah', 'jl', 'neli', 'murni', 'rs', 'dharmais', 'sya', 'susah', 'skli', 'cari', 'driver', 'smpe', 'jaman', 'driver', 'pgn', 'cancel', 'ga', 'cancel']",-8,Negative
membantu keperluan transportasi orangbarang makanan driver cepat sampainya,"['bantu', 'perlu', 'transportasi', 'orangbarang', 'makan', 'driver', 'cepat', 'sampai']",-10,Negative
pelayanan jelek mengisi saldo gopay masuk laporan gojek seminggu ditanggapi mengecewakan,"['layan', 'jelek', 'isi', 'saldo', 'gopay', 'masuk', 'lapor', 'gojek', 'minggu', 'tanggap', 'kecewa']",-8,Negative
apasi opsi batalkan pesanan tpi ga bs dibatalinklo emng g bs dibatalin yauda gausa opsi batalkan pesanan ga tau gaudh mls pake gojek auto un install apk g gunamahal,"['apas', 'opsi', 'batal', 'pesan', 'tpi', 'ga', 'bs', 'dibatalinklo', 'emng', 'g', 'bs', 'dibatalin', 'yauda', 'gausa', 'opsi', 'batal', 'pesan', 'ga', 'tau', 'gaudh', 'mls', 'pake', 'gojek', 'auto', 'un', 'install', 'apk', 'g', 'gunamahal']",-34,Negative
didalam minggu aplikasi tdk bukamohon diperbaiki terimakasih,"['dalam', 'minggu', 'aplikasi', 'tdk', 'bukamohon', 'baik', 'terimakasih']",3,Positive
membantu jasa transportasi order makanansukses,"['bantu', 'jasa', 'transportasi', 'order', 'makanansukses']",0,Neutral
terima kasih layanan pelanggan faq sesuai kenyataan aplikasi parah turunkan ratingnya,"['terima', 'kasih', 'layan', 'langgan', 'faq', 'sesuai', 'nyata', 'aplikasi', 'parah', 'turun', 'ratingnya']",-10,Negative
gara kepencet kolom kecewa eh promonya ga pake disitu tertera tulisannya server sibuk pake hp bener parah deh gojek segitu bapernya 😞,"['gara', 'pencet', 'kolom', 'kecewa', 'eh', 'promonya', 'ga', 'pake', 'situ', 'tera', 'tulis', 'server', 'sibuk', 'pake', 'hp', 'bener', 'parah', 'deh', 'gojek', 'segitu', 'bapernya']",-18,Negative
aplikasinya bermasalah hujan sisanya aman aman aja 👍,"['aplikasi', 'masalah', 'hujan', 'sisa', 'aman', 'aman', 'aja']",-13,Negative
klw cari bintang iklan milih bagus yag jelek sangkut pautnya aplikasi plisss laki laki yg melet make ice cream lillahi taala mukanya bagus unta,"['klw', 'cari', 'bintang', 'iklan', 'milih', 'bagus', 'yag', 'jelek', 'sangkut', 'paut', 'aplikasi', 'plisss', 'laki', 'laki', 'yg', 'melet', 'make', 'ice', 'cream', 'lillahi', 'taala', 'muka', 'bagus', 'unta']",-29,Negative
voucher hilang dipake aneh banget gak jelasss,"['voucher', 'hilang', 'dipake', 'aneh', 'banget', 'gak', 'jelasss']",-4,Negative
denda gopaylater gede banget niat beli topet pakai paylater diskon lupa pakai paylater ingetnya jt tgl tgl denda langsung kena rb kesalahan kelalaian gak segede dendanya keamanan mending uninstall aja pindah grab,"['denda', 'gopaylater', 'gede', 'banget', 'niat', 'beli', 'topet', 'pakai', 'paylater', 'diskon', 'lupa', 'pakai', 'paylater', 'ingetnya', 'jt', 'tgl', 'tgl', 'denda', 'langsung', 'kena', 'rb', 'salah', 'lalai', 'gak', 'gede', 'denda', 'aman', 'mending', 'uninstall', 'aja', 'pindah', 'grab']",-11,Negative
